"local_date","day","prepost","local_time","ID","participant_starting_group","pre_training_condition","post_training_condition","ax_condition","trial_number","display","screen","response_type","response","reaction_time","tag","sound","pair","language","first_dim_step","second_dim_step","left_word","right_word","reverse_scale","norm_left_word","norm_right_word","norm_response"
"2025-03-20","2","post-training","10:16:08","187",NA,"spreadsheet2","spreadsheet4","lowLD",50,"trial","response","response",53,2071.500000023865,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",47
"2025-03-20","2","post-training","10:16:14","187",NA,"spreadsheet2","spreadsheet4","lowLD",51,"trial","response","response",71,4355.5,"response_slider","D_T_VOT_3_F0_3.mp3","indent-intent","English",3,3,"intent","indent","yes","indent","intent",29
"2025-03-20","2","post-training","10:16:22","187",NA,"spreadsheet2","spreadsheet4","lowLD",52,"trial","response","response",75,7848.400000000023,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",25
"2025-03-20","2","post-training","10:16:27","187",NA,"spreadsheet2","spreadsheet4","lowLD",53,"trial","response","response",72,3250.29999999993,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",28
"2025-03-20","2","post-training","10:16:31","187",NA,"spreadsheet2","spreadsheet4","lowLD",54,"trial","response","response",86,2883.600000000035,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",14
"2025-03-20","2","post-training","10:16:34","187",NA,"spreadsheet2","spreadsheet4","lowLD",55,"trial","response","response",18,2047.100000023842,"response_slider","D_T_VOT_6_F0_3.mp3","indent-intent","English",6,3,"intent","indent","yes","indent","intent",82
"2025-03-20","2","post-training","10:16:38","187",NA,"spreadsheet2","spreadsheet4","lowLD",56,"trial","response","response",73,2656.799999988056,"response_slider","D_T_VOT_2_F0_3.mp3","indent-intent","English",2,3,"intent","indent","yes","indent","intent",27
"2025-03-20","2","post-training","10:17:19","187",NA,"spreadsheet2","spreadsheet4","lowLD",57,"trial","response","response",76,9981.200000000012,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",24
"2025-03-20","2","post-training","10:17:25","187",NA,"spreadsheet2","spreadsheet4","lowLD",58,"trial","response","response",23,4809.999999988067,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",77
"2025-03-20","2","post-training","10:17:28","187",NA,"spreadsheet2","spreadsheet4","lowLD",59,"trial","response","response",20,2061.500000011933,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",80
"2025-03-20","2","post-training","10:17:31","187",NA,"spreadsheet2","spreadsheet4","lowLD",60,"trial","response","response",21,2314.0999999999767,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",79
"2025-03-20","2","post-training","10:17:35","187",NA,"spreadsheet2","spreadsheet4","lowLD",61,"trial","response","response",77,3189.699999988079,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",23
"2025-03-20","2","post-training","10:17:38","187",NA,"spreadsheet2","spreadsheet4","lowLD",62,"trial","response","response",12,2083.100000000035,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",88
"2025-03-20","2","post-training","10:17:42","187",NA,"spreadsheet2","spreadsheet4","lowLD",63,"trial","response","response",11,3411.500000011933,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",89
"2025-03-20","2","post-training","10:17:45","187",NA,"spreadsheet2","spreadsheet4","lowLD",64,"trial","response","response",79,2465.5,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",21
"2025-03-20","2","post-training","10:17:49","187",NA,"spreadsheet2","spreadsheet4","lowLD",65,"trial","response","response",14,2458.6000000357744,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",86
"2025-03-20","2","post-training","10:17:53","187",NA,"spreadsheet2","spreadsheet4","lowLD",66,"trial","response","response",16,2899.7999999999884,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",84
"2025-03-20","2","post-training","10:17:57","187",NA,"spreadsheet2","spreadsheet4","lowLD",67,"trial","response","response",10,3999,"response_slider","O_OO_dur_5_F0_3_tooru_origin.mp3","toru-tooru","Japanese",5,3,"tooru","toru","yes","toru","tooru",90
"2025-03-20","2","post-training","10:18:02","187",NA,"spreadsheet2","spreadsheet4","lowLD",68,"trial","response","response",74,3473.5999999999767,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",26
"2025-03-20","2","post-training","10:18:05","187",NA,"spreadsheet2","spreadsheet4","lowLD",69,"trial","response","response",45,2781.5999999999767,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",55
"2025-03-20","2","post-training","10:18:08","187",NA,"spreadsheet2","spreadsheet4","lowLD",70,"trial","response","response",16,2072.6000000357744,"response_slider","O_OO_dur_6_F0_3_tooru_origin.mp3","toru-tooru","Japanese",6,3,"tooru","toru","yes","toru","tooru",84
"2025-03-20","2","post-training","10:18:13","187",NA,"spreadsheet2","spreadsheet4","lowLD",71,"trial","response","response",66,3632.6999999999534,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",34
"2025-03-20","2","post-training","10:18:16","187",NA,"spreadsheet2","spreadsheet4","lowLD",72,"trial","response","response",68,2633.6999999999534,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",32
"2025-03-20","2","post-training","10:18:19","187",NA,"spreadsheet2","spreadsheet4","lowLD",73,"trial","response","response",68,2646.500000011933,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",32
"2025-03-20","2","post-training","10:18:23","187",NA,"spreadsheet2","spreadsheet4","lowLD",74,"trial","response","response",62,2483,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",38
"2025-03-20","2","post-training","10:18:25","187",NA,"spreadsheet2","spreadsheet4","lowLD",75,"trial","response","response",53,1898.8000000238535,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",47
"2025-03-20","2","post-training","10:18:28","187",NA,"spreadsheet2","spreadsheet4","lowLD",76,"trial","response","response",65,1933.2999999999884,"response_slider","O_OO_dur_4_F0_3_tooru_origin.mp3","toru-tooru","Japanese",4,3,"tooru","toru","yes","toru","tooru",35
"2025-03-20","2","post-training","10:18:32","187",NA,"spreadsheet2","spreadsheet4","lowLD",77,"trial","response","response",49,2883,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",51
"2025-03-20","2","post-training","10:18:35","187",NA,"spreadsheet2","spreadsheet4","lowLD",78,"trial","response","response",17,2145.300000011921,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",83
"2025-03-20","2","post-training","10:18:38","187",NA,"spreadsheet2","spreadsheet4","lowLD",79,"trial","response","response",70,2196.400000035763,"response_slider","O_OO_dur_1_F0_3_toru_origin.mp3","toru-tooru","Japanese",1,3,"tooru","toru","yes","toru","tooru",30
"2025-03-20","2","post-training","10:18:40","187",NA,"spreadsheet2","spreadsheet4","lowLD",80,"trial","response","response",63,1599.1000000357162,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",37
"2025-03-20","2","post-training","10:18:43","187",NA,"spreadsheet2","spreadsheet4","lowLD",81,"trial","response","response",71,2047.9000000000233,"response_slider","O_OO_dur_3_F0_3_toru_origin.mp3","toru-tooru","Japanese",3,3,"tooru","toru","yes","toru","tooru",29
"2025-03-20","2","post-training","10:18:46","187",NA,"spreadsheet2","spreadsheet4","lowLD",82,"trial","response","response",13,1916.1999999999537,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",87
"2025-03-20","2","post-training","10:18:48","187",NA,"spreadsheet2","spreadsheet4","lowLD",83,"trial","response","response",14,1730.7000000358094,"response_slider","O_OO_dur_7_F0_3_tooru_origin.mp3","toru-tooru","Japanese",7,3,"tooru","toru","yes","toru","tooru",86
"2025-03-20","2","post-training","10:18:51","187",NA,"spreadsheet2","spreadsheet4","lowLD",84,"trial","response","response",78,1673.5000000238651,"response_slider","O_OO_dur_2_F0_3_toru_origin.mp3","toru-tooru","Japanese",2,3,"tooru","toru","yes","toru","tooru",22
"2025-03-20","2","post-training","10:19:34","187",NA,"spreadsheet2","spreadsheet4","lowLD",85,"trial","response","response",36,11264.499999999884,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",36
"2025-03-20","2","post-training","10:19:38","187",NA,"spreadsheet2","spreadsheet4","lowLD",86,"trial","response","response",27,3812.4000000118976,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",27
"2025-03-20","2","post-training","10:19:42","187",NA,"spreadsheet2","spreadsheet4","lowLD",87,"trial","response","response",25,2879.500000023865,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",25
"2025-03-20","2","post-training","10:19:51","187",NA,"spreadsheet2","spreadsheet4","lowLD",88,"trial","response","response",22,7931.200000011944,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",22
"2025-03-20","2","post-training","10:19:58","187",NA,"spreadsheet2","spreadsheet4","lowLD",89,"trial","response","response",67,6098.899999999907,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",67
"2025-03-20","2","post-training","10:20:01","187",NA,"spreadsheet2","spreadsheet4","lowLD",90,"trial","response","response",41,2582,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",41
"2025-03-20","2","post-training","10:20:04","187",NA,"spreadsheet2","spreadsheet4","lowLD",91,"trial","response","response",17,2625.4000000118976,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",17
"2025-03-20","2","post-training","10:20:13","187",NA,"spreadsheet2","spreadsheet4","lowLD",92,"trial","response","response",21,7726.100000023842,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",21
"2025-03-20","2","post-training","10:20:18","187",NA,"spreadsheet2","spreadsheet4","lowLD",93,"trial","response","response",40,4281.800000000047,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",40
"2025-03-20","2","post-training","10:20:21","187",NA,"spreadsheet2","spreadsheet4","lowLD",94,"trial","response","response",51,2049.6999999999534,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",51
"2025-03-20","2","post-training","10:20:24","187",NA,"spreadsheet2","spreadsheet4","lowLD",95,"trial","response","response",27,2477.0999999999767,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",27
"2025-03-20","2","post-training","10:20:27","187",NA,"spreadsheet2","spreadsheet4","lowLD",96,"trial","response","response",29,2097.0999999999767,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",29
"2025-03-20","2","post-training","10:20:30","187",NA,"spreadsheet2","spreadsheet4","lowLD",97,"trial","response","response",41,2333.0999999998603,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",41
"2025-03-20","2","post-training","10:20:33","187",NA,"spreadsheet2","spreadsheet4","lowLD",98,"trial","response","response",21,1966.2999999999304,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",21
"2025-03-20","2","post-training","10:20:36","187",NA,"spreadsheet2","spreadsheet4","lowLD",99,"trial","response","response",27,1993.9000000118976,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",27
"2025-03-20","2","post-training","10:20:39","187",NA,"spreadsheet2","spreadsheet4","lowLD",100,"trial","response","response",23,2965.9000000000233,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",23
"2025-03-20","2","post-training","10:20:43","187",NA,"spreadsheet2","spreadsheet4","lowLD",101,"trial","response","response",15,2221.3000000000466,"response_slider","T_TT_dur_6_F0_3.mp3","kata-katta","Japanese",6,3,"kata","katta","no","kata","katta",15
"2025-03-20","2","post-training","10:20:47","187",NA,"spreadsheet2","spreadsheet4","lowLD",102,"trial","response","response",13,3591.5999999881024,"response_slider","T_TT_dur_1_F0_3.mp3","kata-katta","Japanese",1,3,"kata","katta","no","kata","katta",13
"2025-03-20","2","post-training","10:20:50","187",NA,"spreadsheet2","spreadsheet4","lowLD",103,"trial","response","response",7,2400.800000000163,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",7
"2025-03-20","2","post-training","10:20:53","187",NA,"spreadsheet2","spreadsheet4","lowLD",104,"trial","response","response",10,2328.699999988079,"response_slider","T_TT_dur_3_F0_3.mp3","kata-katta","Japanese",3,3,"kata","katta","no","kata","katta",10
"2025-03-20","2","post-training","10:20:57","187",NA,"spreadsheet2","spreadsheet4","lowLD",105,"trial","response","response",12,2857.3000000237953,"response_slider","T_TT_dur_4_F0_3.mp3","kata-katta","Japanese",4,3,"kata","katta","no","kata","katta",12
"2025-03-20","2","post-training","10:21:00","187",NA,"spreadsheet2","spreadsheet4","lowLD",106,"trial","response","response",9,1967,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",9
"2025-03-20","2","post-training","10:21:03","187",NA,"spreadsheet2","spreadsheet4","lowLD",107,"trial","response","response",9,2094.2000000238186,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",9
"2025-03-20","2","post-training","10:21:05","187",NA,"spreadsheet2","spreadsheet4","lowLD",108,"trial","response","response",8,2016.5000000001164,"response_slider","T_TT_dur_2_F0_3.mp3","kata-katta","Japanese",2,3,"kata","katta","no","kata","katta",8
"2025-03-20","2","post-training","10:21:08","187",NA,"spreadsheet2","spreadsheet4","lowLD",109,"trial","response","response",12,2314.0999999881024,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",12
"2025-03-20","2","post-training","10:21:11","187",NA,"spreadsheet2","spreadsheet4","lowLD",110,"trial","response","response",3,2166.20000000007,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",3
"2025-03-20","2","post-training","10:21:15","187",NA,"spreadsheet2","spreadsheet4","lowLD",111,"trial","response","response",23,2274.600000035716,"response_slider","T_TT_dur_5_F0_3.mp3","kata-katta","Japanese",5,3,"kata","katta","no","kata","katta",23
"2025-03-20","2","post-training","10:21:18","187",NA,"spreadsheet2","spreadsheet4","lowLD",112,"trial","response","response",10,2599.5,"response_slider","T_TT_dur_7_F0_3.mp3","kata-katta","Japanese",7,3,"kata","katta","no","kata","katta",10
"2025-03-19","1","pre-training","05:12:36","188",NA,"spreadsheet2","spreadsheet1","highLD",1,"trial","response","response",0,2684.6999999997206,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",0
"2025-03-19","1","pre-training","05:12:39","188",NA,"spreadsheet2","spreadsheet1","highLD",2,"trial","response","response",2,1903.3999999997905,"response_slider","I_IH_spec_6_dur_3.mp3","reason-risen","English",6,3,"reason","risen","no","reason","risen",2
"2025-03-19","1","pre-training","05:12:42","188",NA,"spreadsheet2","spreadsheet1","highLD",3,"trial","response","response",0,1540.399999999674,"response_slider","I_IH_spec_5_dur_3.mp3","reason-risen","English",5,3,"reason","risen","no","reason","risen",0
