"day","ID","response","reaction_time","log_rt","correct","condition","language","word_pair","signal","type","sound_1","sound_2","speaker_signal","task"
"1","186","same",1132.9999999939464,7.032624261022663,0,"lowLD","Japanese","toshin-tosshin","different","AB","M_toshin.mp3","F_tosshin.mp3","different","training"
"1","186","different",472.30000000586733,6.157614376914494,0,"lowLD","Japanese","heta-hetta","same","AA","F_heta.mp3","M_heta.mp3","different","training"
"1","186","same",382.29999999399297,5.946205640686654,1,"lowLD","Japanese","nishi-nisshi","same","BB","F_nisshi.mp3","F_nisshi.mp3","same","training"
"1","186","different",221.00000001792796,5.398162701598875,1,"lowLD","Japanese","obasan-obaasan","different","AB","F_obasan.mp3","M_obaasan.mp3","different","training"
"1","186","same",305.8000000179745,5.72293129355374,1,"lowLD","Japanese","ishoku-isshoku","same","BB","F_isshoku.mp3","M_isshoku.mp3","different","training"
"1","186","same",549.0000000118744,6.308098441531159,1,"lowLD","Japanese","saka-sakka","same","AA","F_saka.mp3","F_saka.mp3","same","training"
"1","186","different",316,5.755742213586912,1,"lowLD","Japanese","ojisan-ojiisan","different","AB","M_ojisan.mp3","M_ojiisan.mp3","same","training"
"1","186","different",391.20000000600703,5.9692189381760175,1,"lowLD","Japanese","oto-otto","different","AB","F_oto.mp3","F_otto.mp3","same","training"
"1","186","different",555.4000000120141,6.319688574894331,1,"lowLD","Japanese","hasan-hassan","different","AB","M_hasan.mp3","M_hassan.mp3","same","training"
"1","186","same",426.60000001778826,6.055846806078948,1,"lowLD","Japanese","obasan-obaasan","same","AA","F_obasan.mp3","F_obasan.mp3","same","training"
"1","186","same",287.8000000179745,5.662265794515722,1,"lowLD","Japanese","yusoo-yuusoo","same","AA","F_yusoo.mp3","F_yusoo.mp3","same","training"
"1","186","different",459.19999999995343,6.129485845005255,0,"lowLD","Japanese","iso-isso","same","BB","M_isso.mp3","F_isso.mp3","different","training"
"1","186","different",324.80000000004657,5.783209608287666,1,"lowLD","Japanese","obasan-obaasan","different","BA","M_obaasan.mp3","F_obasan.mp3","different","training"
"1","186","same",513.6000000177883,6.241444752410386,1,"lowLD","Japanese","iso-isso","same","AA","F_iso.mp3","M_iso.mp3","different","training"
"1","186","same",376.30000000004657,5.930386697599515,1,"lowLD","Japanese","saka-sakka","same","BB","M_sakka.mp3","M_sakka.mp3","same","training"
"1","186","same",344.5000000060536,5.842094090471285,1,"lowLD","Japanese","gaki-gakki","same","BB","F_gakki.mp3","M_gakki.mp3","different","training"
"1","186","different",341.7000000178814,5.833933159173577,1,"lowLD","Japanese","jutaku-juutaku","different","BA","F_juutaku.mp3","M_jutaku.mp3","different","training"
"1","186","different",293.20000000600703,5.680854970032985,1,"lowLD","Japanese","obasan-obaasan","different","AB","F_obasan.mp3","F_obaasan.mp3","same","training"
"1","186","different",827.8000000058673,6.71877157932172,1,"lowLD","Japanese","haku-haaku","different","AB","F_haku.mp3","F_haaku.mp3","same","training"
"1","186","different",533.3000000000466,6.279084117606644,1,"lowLD","Japanese","hasan-hassan","different","AB","F_hasan.mp3","F_hassan.mp3","same","training"
"1","186","same",492.40000001201406,6.199291394334697,1,"lowLD","Japanese","ite-itte","same","AA","M_ite.mp3","M_ite.mp3","same","training"
"1","186","different",433,6.07073772800249,1,"lowLD","Japanese","nishi-nisshi","different","AB","F_nishi.mp3","M_nisshi.mp3","different","training"
"1","186","same",350.19999999995343,5.858504419851618,1,"lowLD","Japanese","haken-hakken","same","BB","M_hakken.mp3","F_hakken.mp3","different","training"
"1","186","same",291.60000000009313,5.675383000134823,1,"lowLD","Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","F_jutaku.mp3","same","training"
"1","186","different",475.90000000596046,6.165207748139589,0,"lowLD","Japanese","ishoku-isshoku","same","BB","F_isshoku.mp3","M_isshoku.mp3","different","training"
"1","186","same",474.2000000118278,6.161629173656248,1,"lowLD","Japanese","heta-hetta","same","AA","F_heta.mp3","M_heta.mp3","different","training"
"1","186","same",459.19999999995343,6.129485845005255,0,"lowLD","Japanese","oto-otto","different","BA","F_otto.mp3","M_oto.mp3","different","training"
"1","186","same",347.39999999990687,5.850476853806737,1,"lowLD","Japanese","ishoku-isshoku","same","AA","F_ishoku.mp3","M_ishoku.mp3","different","training"
"1","186","same",424.300000011921,6.050440752236375,1,"lowLD","Japanese","shiru-shiiru","same","AA","F_shiru.mp3","M_shiru.mp3","different","training"
"1","186","same",502.69999999995343,6.219993570698437,1,"lowLD","Japanese","kasee-kassee","same","AA","F_kasee.mp3","M_kasee.mp3","different","training"
"1","186","same",353.2000000178814,5.867034468780432,1,"lowLD","Japanese","hasan-hassan","same","AA","F_hasan.mp3","M_hasan.mp3","different","training"
"1","186","same",693.200000006007,6.541318557850117,1,"lowLD","Japanese","shiru-shiiru","same","BB","M_shiiru.mp3","F_shiiru.mp3","different","training"
"1","186","same",421.7000000118278,6.044294160780562,1,"lowLD","Japanese","gaki-gakki","same","BB","M_gakki.mp3","M_gakki.mp3","same","training"
"1","186","same",456.40000000596046,6.1233696180009805,0,"lowLD","Japanese","oto-otto","different","AB","M_oto.mp3","M_otto.mp3","same","training"
"1","186","same",358.3999999940861,5.881649681084275,0,"lowLD","Japanese","heta-hetta","different","AB","M_heta.mp3","F_hetta.mp3","different","training"
"1","186","same",408.59999999403954,6.012736682368934,1,"lowLD","Japanese","toshin-tosshin","same","AA","M_toshin.mp3","F_toshin.mp3","different","training"
"1","186","different",337.09999999403954,5.820379622222333,1,"lowLD","Japanese","ite-itte","different","AB","M_ite.mp3","F_itte.mp3","different","training"
"1","186","same",447.9000000178348,6.104569993253073,1,"lowLD","Japanese","haken-hakken","same","AA","F_haken.mp3","M_haken.mp3","different","training"
"1","186","same",346.9000000178348,5.849036554027116,1,"lowLD","Japanese","hasan-hassan","same","BB","M_hassan.mp3","F_hassan.mp3","different","training"
"1","186","different",1233.0999999998603,7.117286602876371,1,"lowLD","Japanese","oto-otto","different","AB","M_oto.mp3","M_otto.mp3","same","training"
"1","186","different",330.60000000009313,5.800909185387206,1,"lowLD","Japanese","hasan-hassan","different","AB","F_hasan.mp3","M_hassan.mp3","different","training"
"1","186","same",273.6000000059139,5.611667185770011,0,"lowLD","Japanese","toshin-tosshin","different","BA","M_tosshin.mp3","F_toshin.mp3","different","training"
"1","186","same",299.7000000118278,5.702781974362083,1,"lowLD","Japanese","kasee-kassee","same","AA","M_kasee.mp3","F_kasee.mp3","different","training"
"1","186","different",2066.5,7.633611633951787,0,"lowLD","Japanese","shiru-shiiru","same","BB","F_shiiru.mp3","M_shiiru.mp3","different","training"
"1","186","same",713.4000000178348,6.570042272949791,1,"lowLD","Japanese","obasan-obaasan","same","BB","M_obaasan.mp3","M_obaasan.mp3","same","training"
"1","186","same",652.5000000118744,6.480811139215047,0,"lowLD","Japanese","toshin-tosshin","different","AB","M_toshin.mp3","M_tosshin.mp3","same","training"
"1","186","different",1324.200000006007,7.188563782495282,1,"lowLD","Japanese","ishoku-isshoku","different","BA","F_isshoku.mp3","M_ishoku.mp3","different","training"
"1","186","same",639.6000000177883,6.460842980987611,1,"lowLD","Japanese","saka-sakka","same","BB","M_sakka.mp3","M_sakka.mp3","same","training"
"1","186","different",907.200000006007,6.810362932980109,0,"lowLD","Japanese","saka-sakka","same","AA","F_saka.mp3","M_saka.mp3","different","training"
"1","186","different",920.4000000178348,6.824808358180588,1,"lowLD","Japanese","kasee-kassee","different","AB","F_kasee.mp3","M_kassee.mp3","different","training"
"1","186","same",330.0000000060536,5.79909265447887,1,"lowLD","Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","F_yusoo.mp3","different","training"
"1","186","different",3645,8.201111644442758,1,"lowLD","Japanese","shiru-shiiru","different","BA","F_shiiru.mp3","M_shiru.mp3","different","training"
"1","186","same",822.3999999940861,6.71222689469371,1,"lowLD","Japanese","yusoo-yuusoo","same","BB","M_yuusoo.mp3","M_yuusoo.mp3","same","training"
"1","186","same",574.5999999940395,6.353674146534816,1,"lowLD","Japanese","nishi-nisshi","same","BB","M_nisshi.mp3","M_nisshi.mp3","same","training"
"1","186","different",776.8999999999069,6.6553116419562555,1,"lowLD","Japanese","ite-itte","different","BA","F_itte.mp3","F_ite.mp3","same","training"
"1","186","different",690.8000000119209,6.537850346289781,1,"lowLD","Japanese","saka-sakka","different","BA","F_sakka.mp3","F_saka.mp3","same","training"
"1","186","same",531.7000000118278,6.276079420532538,1,"lowLD","Japanese","ite-itte","same","BB","M_itte.mp3","F_itte.mp3","different","training"
"1","186","different",297.19999999413267,5.694405312823862,1,"lowLD","Japanese","jutaku-juutaku","different","BA","F_juutaku.mp3","M_jutaku.mp3","different","training"
"1","186","same",1349.5000000002328,7.207489432458232,0,"lowLD","Japanese","ite-itte","different","AB","M_ite.mp3","M_itte.mp3","same","training"
"1","186","same",992.0000000060536,6.899723107290975,1,"lowLD","Japanese","haken-hakken","same","BB","F_hakken.mp3","F_hakken.mp3","same","training"
"1","186","same",297.29999999399297,5.694741729983846,1,"lowLD","Japanese","haken-hakken","same","BB","M_hakken.mp3","M_hakken.mp3","same","training"
"1","186","different",1155.699999994133,7.052461499976319,1,"lowLD","Japanese","shiru-shiiru","different","AB","M_shiru.mp3","F_shiiru.mp3","different","training"
"1","186","different",1572.7000000178814,7.36054916650805,0,"lowLD","Japanese","jutaku-juutaku","same","BB","M_juutaku.mp3","F_juutaku.mp3","different","training"
"1","186","same",433.4000000001397,6.071661089102581,1,"lowLD","Japanese","gaki-gakki","same","AA","M_gaki.mp3","F_gaki.mp3","different","training"
"1","186","same",367,5.905361848054571,1,"lowLD","Japanese","hasan-hassan","same","AA","F_hasan.mp3","F_hasan.mp3","same","training"
"1","186","same",3543.5000000060536,8.172870218252019,0,"lowLD","Japanese","ishoku-isshoku","different","BA","F_isshoku.mp3","M_ishoku.mp3","different","training"
"1","186","same",1776.8999999999069,7.482625551950977,1,"lowLD","Japanese","gaki-gakki","same","AA","F_gaki.mp3","F_gaki.mp3","same","training"
"1","186","same",1125,7.025538314638521,1,"lowLD","Japanese","iso-isso","same","BB","M_isso.mp3","M_isso.mp3","same","training"
"1","186","different",957.8000000058672,6.864638987914635,1,"lowLD","Japanese","haken-hakken","different","BA","M_hakken.mp3","M_haken.mp3","same","training"
"1","186","different",1361.6000000000931,7.216415757819178,1,"lowLD","Japanese","kasee-kassee","different","AB","M_kasee.mp3","F_kassee.mp3","different","training"
"1","186","same",1690.9000000059605,7.433016210547908,1,"lowLD","Japanese","kasee-kassee","same","BB","M_kassee.mp3","M_kassee.mp3","same","training"
"1","186","different",1306.1000000119675,7.174800876592638,1,"lowLD","Japanese","saka-sakka","different","AB","F_saka.mp3","F_sakka.mp3","same","training"
"1","186","same",1845.8000000000463,7.520668066831502,1,"lowLD","Japanese","gaki-gakki","same","AA","M_gaki.mp3","F_gaki.mp3","different","training"
"1","186","different",1090.0999999940395,6.994024714128845,1,"lowLD","Japanese","toshin-tosshin","different","BA","F_tosshin.mp3","F_toshin.mp3","same","training"
"1","186","same",980.5,6.888062645636401,1,"lowLD","Japanese","nishi-nisshi","same","AA","M_nishi.mp3","M_nishi.mp3","same","training"
"1","186","different",956.1000000177884,6.862862510110006,1,"lowLD","Japanese","kasee-kassee","different","AB","M_kasee.mp3","M_kassee.mp3","same","training"
"1","186","different",1065.8999999999069,6.971574791695004,1,"lowLD","Japanese","ishoku-isshoku","different","AB","F_ishoku.mp3","F_isshoku.mp3","same","training"
"1","186","same",1019.1000000000932,6.926675163834739,1,"lowLD","Japanese","haku-haaku","same","AA","F_haku.mp3","F_haku.mp3","same","training"
"1","186","different",1242.8000000179743,7.125122177533355,1,"lowLD","Japanese","haku-haaku","different","BA","M_haaku.mp3","F_haku.mp3","different","training"
"1","186","same",1010.1000000000932,6.917804614835231,1,"lowLD","Japanese","gaki-gakki","same","BB","M_gakki.mp3","F_gakki.mp3","different","training"
"1","186","different",1397.0999999940395,7.242153938652175,0,"lowLD","Japanese","yusoo-yuusoo","same","BB","F_yuusoo.mp3","M_yuusoo.mp3","different","training"
"1","186","same",1040.7000000118278,6.947648842655179,1,"lowLD","Japanese","kasee-kassee","same","AA","F_kasee.mp3","F_kasee.mp3","same","training"
"1","186","same",1206.6000000177885,7.095561766021404,1,"lowLD","Japanese","hasan-hassan","same","AA","M_hasan.mp3","F_hasan.mp3","different","training"
"1","186","same",1160.4000000178348,7.056520052262618,1,"lowLD","Japanese","hasan-hassan","same","BB","M_hassan.mp3","F_hassan.mp3","different","training"
"1","186","different",3332.8000000000466,8.111568070506722,1,"lowLD","Japanese","gaki-gakki","different","AB","M_gaki.mp3","F_gakki.mp3","different","training"
"1","186","same",1181.0999999940395,7.074201486612755,1,"lowLD","Japanese","iso-isso","same","AA","M_iso.mp3","F_iso.mp3","different","training"
"1","186","same",891.200000006007,6.79256886917976,1,"lowLD","Japanese","yusoo-yuusoo","same","AA","M_yusoo.mp3","F_yusoo.mp3","different","training"
"1","186","different",1201.8000000000466,7.091575711899866,1,"lowLD","Japanese","toshin-tosshin","different","AB","M_toshin.mp3","M_tosshin.mp3","same","training"
"1","186","same",415.6000000119675,6.029723259253868,1,"lowLD","Japanese","jutaku-juutaku","same","AA","F_jutaku.mp3","F_jutaku.mp3","same","training"
"1","186","same",566.6999999999534,6.339830063175492,0,"lowLD","Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","F_nishi.mp3","different","training"
"1","186","different",437.19999999995343,6.080390756302277,1,"lowLD","Japanese","shiru-shiiru","different","AB","M_shiru.mp3","F_shiiru.mp3","different","training"
"1","186","different",823.1000000000931,6.713077699978712,1,"lowLD","Japanese","heta-hetta","different","AB","F_heta.mp3","F_hetta.mp3","same","training"
"1","186","different",841.6000000000931,6.735304841983556,1,"lowLD","Japanese","nishi-nisshi","different","BA","M_nisshi.mp3","F_nishi.mp3","different","training"
"1","186","different",828.200000006007,6.71925467111872,1,"lowLD","Japanese","gaki-gakki","different","BA","M_gakki.mp3","M_gaki.mp3","same","training"
"1","186","different",439,6.0844994130751715,1,"lowLD","Japanese","yusoo-yuusoo","different","AB","F_yusoo.mp3","F_yuusoo.mp3","same","training"
"1","186","same",241.00000001792796,5.484796933565045,1,"lowLD","Japanese","kasee-kassee","same","BB","F_kassee.mp3","F_kassee.mp3","same","training"
"1","186","same",377.7000000178814,5.934100229765754,1,"lowLD","Japanese","hasan-hassan","same","BB","F_hassan.mp3","M_hassan.mp3","different","training"
"1","186","same",511.8000000179745,6.237933923760808,1,"lowLD","Japanese","shiru-shiiru","same","AA","F_shiru.mp3","M_shiru.mp3","different","training"
"1","186","same",328.30000001192093,5.793927824543858,1,"lowLD","Japanese","jutaku-juutaku","same","AA","M_jutaku.mp3","F_jutaku.mp3","different","training"
"1","186","same",1648.5000000060536,7.4076210625154575,1,"lowLD","Japanese","nishi-nisshi","same","BB","M_nisshi.mp3","F_nisshi.mp3","different","training"
"1","186","same",741.7000000118278,6.608944848758459,0,"lowLD","Japanese","iso-isso","different","AB","M_iso.mp3","M_isso.mp3","same","training"
"1","187","different",2209.60000001192,7.700566782660422,0,"lowLD","Japanese","iso-isso","same","AA","F_iso.mp3","M_iso.mp3","different","training"
"1","187","same",935.9999999880783,6.841615476464855,0,"lowLD","Japanese","kasee-kassee","different","AB","M_kasee.mp3","M_kassee.mp3","same","training"
"1","187","different",2551.9999999761567,7.844632644455338,1,"lowLD","Japanese","haken-hakken","different","AB","M_haken.mp3","M_hakken.mp3","same","training"
"1","187","same",816.5,6.70502691241052,1,"lowLD","Japanese","hasan-hassan","same","AA","M_hasan.mp3","F_hasan.mp3","different","training"
"1","187","different",989.3999999880762,6.897098698781557,1,"lowLD","Japanese","gaki-gakki","different","AB","M_gaki.mp3","M_gakki.mp3","same","training"
